T(h:m:s),FT(h:m:s),T(Sec),T(ms),UF(Hz),Sats,Date,Time,Lat,Lon,Alt(Ft),Alt(M),GndSpd(M/S),Head(Deg),PDOP,intT(C),intT(F),extT(C),extT(F),msTemp(C),msTemp(F),msPress(PSI),msPress(ATM),msAlt(ft),msAlt(M),VertVel(Ft/S),VertVel(M/S),mag x,mag y,mag z,accel x,accel y,accel z,gyro x,gyro y,gyro z,orien yaw,orien pitch,orien roll,xbee message 
0:24:14,NA:NA:NA,1454.9,1454926,1,18,10/14/23,10:16:14,33.379856,-105.257484,5155.07,1571.27,0.195,25.22,123,31.76,89.17,34.73,94.51,25.31,77.56,12.36,0.84,4734.61,1443.11,0.31,0.1,18.38,39.69,10.38,0.12,-9.69,0.08,0,0,0,300.69,90.06,0.44,
0:24:15,NA:NA:NA,1455.9,1455926,1,18,10/14/23,10:16:15,33.379856,-105.257492,5154.23,1571.01,0.026,25.22,123,31.74,89.13,34.58,94.24,25.33,77.59,12.36,0.84,4735.24,1443.3,0.63,0.19,17.56,40.06,10,0.12,-9.71,0.07,0,0,0,300.69,90.06,0.44,
0:24:16,NA:NA:NA,1456.9,1456926,1,18,10/14/23,10:16:16,33.379856,-105.257484,5155.81,1571.49,0.241,25.22,123,31.78,89.21,34.36,93.84,25.34,77.61,12.36,0.84,4734.3,1443.01,-0.94,-0.29,18,40.5,9.69,0.1,-9.72,0.06,0,0,0,300.69,90.06,0.44,
0:24:17,NA:NA:NA,1457.9,1457926,1,18,10/14/23,10:16:17,33.379856,-105.257484,5156.2,1571.61,0.403,25.22,123,31.78,89.21,34.31,93.76,25.35,77.63,12.36,0.84,4735.24,1443.3,0.94,0.29,17.56,40.06,10.88,0.11,-9.71,0.07,0,0,0,300.69,90.06,0.44,
0:24:18,NA:NA:NA,1458.9,1458926,1,18,10/14/23,10:16:18,33.379852,-105.257492,5156.95,1571.84,0.078,25.22,123,31.78,89.21,34.58,94.24,25.35,77.63,12.36,0.84,4734.61,1443.11,-0.63,-0.19,16.88,40.88,10.38,0.1,-9.71,0.06,0,0,0,300.69,90.06,0.44,
0:24:19,NA:NA:NA,1459.9,1459926,1,18,10/14/23,10:16:19,33.379856,-105.257492,5157.27,1571.94,0.193,25.22,123,31.81,89.25,34.97,94.95,25.36,77.65,12.36,0.84,4734.61,1443.11,0,0,18,40.88,10.38,0.12,-9.69,0.09,0,0,0,300.69,90.06,0.44,
0:24:20,NA:NA:NA,1460.9,1460926,1,12,10/14/23,10:16:20,33.379856,-105.257492,5159.16,1572.51,0.61,25.22,158,31.86,89.34,35.27,95.49,25.37,77.67,12.36,0.84,4735.24,1443.3,0.63,0.19,18.69,39.38,10.88,0.12,-9.72,0.07,0,0,0,300.69,90.06,0.44,
0:24:21,NA:NA:NA,1461.9,1461926,1,11,10/14/23,10:16:21,33.379845,-105.2575,5159.05,1572.48,2.51,108.26,176,31.78,89.21,35.64,96.16,25.38,77.68,12.36,0.84,4735.24,1443.3,0,0,18,39.69,10,0.12,-9.72,0.08,0,0,0,300.69,90.06,0.44,
0:24:22,NA:NA:NA,1462.9,1462926,1,16,10/14/23,10:16:22,33.379837,-105.2575,5158.89,1572.43,1.073,151.96,130,31.81,89.25,35.84,96.52,25.39,77.7,12.36,0.84,4734.92,1443.2,-0.31,-0.1,18,40.5,9.69,0.12,-9.71,0.09,0,0,0,300.69,90.06,0.44,
0:24:23,NA:NA:NA,1463.9,1463926,1,15,10/14/23,10:16:23,33.379841,-105.2575,5157.96,1572.15,0.476,151.96,141,31.86,89.34,36.09,96.97,25.4,77.72,12.36,0.84,4734.61,1443.11,-0.32,-0.1,18.69,40.88,10,0.11,-9.72,0.07,0,0,0,300.69,90.06,0.44,
0:24:24,NA:NA:NA,1464.9,1464926,1,19,10/14/23,10:16:24,33.379848,-105.2575,5155.87,1571.51,0.531,151.96,122,31.86,89.34,36.42,97.56,25.41,77.74,12.36,0.84,4734.61,1443.11,0,0,17.56,40.06,9.69,0.12,-9.71,0.08,0,0,0,300.69,90.06,0.44,
0:24:25,NA:NA:NA,1465.9,1465926,1,17,10/14/23,10:16:25,33.379848,-105.2575,5155.86,1571.51,0.05,151.96,131,31.88,89.38,36.7,98.06,25.41,77.74,12.36,0.84,4734.61,1443.11,0,0,18,40.06,10.5,0.11,-9.72,0.06,0,0,0,300.69,90.06,0.44,
0:24:26,NA:NA:NA,1466.9,1466926,1,11,10/14/23,10:16:26,33.379848,-105.2575,5155.84,1571.5,0.277,151.96,179,31.88,89.38,36.52,97.74,25.42,77.76,12.36,0.84,4735.55,1443.4,0.94,0.29,18,39.69,10.88,0.1,-9.73,0.1,0,0,0,300.69,90.06,0.44,
0:24:27,NA:NA:NA,1467.9,1467926,1,10,10/14/23,10:16:27,33.379852,-105.2575,5154.28,1571.03,0.795,151.96,180,31.9,89.42,36.5,97.69,25.43,77.77,12.36,0.84,4735.55,1443.4,0,0,18.69,40.06,10.88,0.12,-9.71,0.05,0,0,0,300.69,90.06,0.44,
0:24:28,NA:NA:NA,1468.9,1468926,1,14,10/14/23,10:16:28,33.37986,-105.257507,5153.09,1570.66,1.364,151.96,144,31.9,89.42,36.52,97.74,25.44,77.79,12.36,0.84,4735.55,1443.4,0,0,17.56,40.06,10.88,0.11,-9.71,0.07,0,0.01,0,300.69,90.06,0.44,
0:24:29,NA:NA:NA,1469.9,1469926,1,13,10/14/23,10:16:29,33.37986,-105.257507,5151.84,1570.28,0.362,151.96,147,31.93,89.47,36.5,97.69,25.45,77.81,12.36,0.84,4735.24,1443.3,-0.32,-0.1,17.56,39.69,9.69,0.12,-9.73,0.05,0,0.01,0,300.69,90.06,0.44,
0:24:30,NA:NA:NA,1470.9,1470926,1,14,10/14/23,10:16:30,33.379868,-105.257515,5144.77,1568.13,1.2,151.96,141,31.86,89.34,36.39,97.51,25.46,77.83,12.36,0.84,4735.55,1443.4,0.32,0.1,18,39,10.88,0.11,-9.75,0.06,0,0,0,300.69,90.06,0.44,
0:24:31,NA:NA:NA,1471.9,1471926,1,15,10/14/23,10:16:31,33.379875,-105.257523,5137.17,1565.81,0.798,151.96,155,31.88,89.38,36.57,97.83,25.47,77.85,12.36,0.84,4734.61,1443.11,-0.94,-0.29,18.69,39,10.88,0.11,-9.72,0.05,0,0,0,300.69,90.06,0.44,
0:24:32,NA:NA:NA,1472.9,1472926,1,14,10/14/23,10:16:32,33.379875,-105.257523,5138,1566.06,0.462,151.96,173,31.9,89.42,36.45,97.6,25.48,77.86,12.36,0.84,4735.55,1443.4,0.94,0.29,18.38,39.38,10.5,0.1,-9.71,0.03,0,0,0,300.69,90.06,0.44,
0:24:33,NA:NA:NA,1473.9,1473926,1,14,10/14/23,10:16:33,33.379875,-105.257523,5135.4,1565.27,0.714,151.96,173,31.95,89.51,36.52,97.74,25.49,77.88,12.36,0.84,4734.61,1443.11,-0.94,-0.29,18.69,40.06,10.88,0.12,-9.71,0.07,0,0,0,300.69,90.06,0.44,
0:24:34,NA:NA:NA,1474.9,1474926,1,16,10/14/23,10:16:34,33.379887,-105.25753,5126.19,1562.46,0.636,151.96,146,31.97,89.55,36.72,98.1,25.5,77.9,12.36,0.84,4734.92,1443.2,0.32,0.1,18,39.38,10.5,0.12,-9.7,0.08,0,0,0,300.69,90.06,0.44,
0:24:35,NA:NA:NA,1475.9,1475926,1,14,10/14/23,10:16:35,33.379887,-105.25753,5125.83,1562.35,0.211,151.96,171,31.97,89.55,36.75,98.15,25.5,77.9,12.36,0.84,4735.24,1443.3,0.31,0.1,17.56,40.5,10.06,0.1,-9.72,0.08,0,0,0,300.69,90.06,0.44,
0:24:36,NA:NA:NA,1476.9,1476926,1,14,10/14/23,10:16:36,33.379883,-105.25753,5124.65,1561.99,0.538,151.96,171,31.95,89.51,36.67,98.01,25.51,77.92,12.36,0.84,4735.24,1443.3,0,0,18.69,39.69,11.25,0.11,-9.69,0.1,0,0,0,300.69,90.06,0.44,
0:24:37,NA:NA:NA,1477.9,1477926,1,17,10/14/23,10:16:37,33.379883,-105.257538,5120.62,1560.76,0.604,151.96,131,32,89.6,36.42,97.56,25.52,77.94,12.36,0.84,4735.24,1443.3,0,0,17.56,40.5,10.06,0.12,-9.72,0.09,0,0,0,300.69,90.06,0.44,
0:24:38,NA:NA:NA,1478.9,1478926,1,17,10/14/23,10:16:38,33.379879,-105.257538,5120.86,1560.84,0.461,151.96,131,32.02,89.64,36.42,97.56,25.53,77.95,12.36,0.84,4735.24,1443.3,0,0,18,40.06,9.69,0.14,-9.72,0.09,0,0,0,300.69,90.06,0.44,
0:24:39,NA:NA:NA,1479.9,1479926,1,18,10/14/23,10:16:39,33.379875,-105.257538,5123.12,1561.53,0.321,151.96,129,32,89.6,36.29,97.33,25.54,77.97,12.36,0.84,4735.55,1443.4,0.32,0.1,17.56,39.69,9.69,0.12,-9.71,0.07,0,0,0,300.69,90.06,0.44,
0:24:40,NA:NA:NA,1480.9,1480926,1,17,10/14/23,10:16:40,33.379871,-105.25753,5130.01,1563.63,0.346,151.96,134,32.07,89.72,36.32,97.37,25.55,77.99,12.36,0.84,4735.24,1443.3,-0.32,-0.1,18.38,40.06,11.25,0.14,-9.77,0.09,0,0,0,300.69,90.06,0.44,
0:24:41,NA:NA:NA,1481.9,1481926,1,17,10/14/23,10:16:41,33.379868,-105.257523,5133.67,1564.74,0.123,151.96,134,32.02,89.64,36.14,97.06,25.56,78.01,12.36,0.84,4734.92,1443.2,-0.31,-0.1,18,40.88,10.06,0.11,-9.71,0.07,0,0,0,300.69,90.06,0.44,
0:24:42,NA:NA:NA,1482.9,1482926,1,17,10/14/23,10:16:42,33.379868,-105.257523,5136.22,1565.52,0.481,151.96,134,32.09,89.77,36.12,97.01,25.57,78.03,12.36,0.84,4734.3,1443.01,-0.63,-0.19,18.69,39.69,10.06,0.14,-9.72,0.01,0,0,0,300.69,90.06,0.44,
0:24:43,NA:NA:NA,1483.9,1483926,1,17,10/14/23,10:16:43,33.379864,-105.257515,5139.45,1566.51,0.27,151.96,134,32.07,89.72,36.02,96.83,25.58,78.04,12.36,0.84,4734.61,1443.11,0.31,0.1,17.19,39.69,10.06,0.11,-9.72,0.07,0,0,0,300.69,90.06,0.44,
0:24:44,NA:NA:NA,1484.9,1484926,1,17,10/14/23,10:16:44,33.379864,-105.257507,5142.16,1567.33,0.041,151.96,134,32.07,89.72,35.92,96.65,25.59,78.06,12.36,0.84,4735.87,1443.49,1.26,0.38,18.69,39.69,10.06,0.1,-9.71,0.07,0,0,0,300.69,90.06,0.44,
0:24:45,NA:NA:NA,1485.9,1485926,1,17,10/14/23,10:16:45,33.379864,-105.257507,5143.72,1567.81,0.086,151.96,134,32.07,89.72,35.87,96.56,25.6,78.08,12.36,0.84,4735.55,1443.4,-0.31,-0.1,18.69,40.5,9.69,0.12,-9.72,0.09,0,0,0,300.69,90.06,0.44,
0:24:46,NA:NA:NA,1486.9,1486926,1,17,10/14/23,10:16:46,33.379864,-105.2575,5148,1569.11,0.435,151.96,134,32.09,89.77,35.94,96.7,25.61,78.1,12.36,0.84,4736.5,1443.68,0.94,0.29,18.38,39.69,10.06,0.1,-9.71,0.08,0,0,0,300.69,90.06,0.44,
0:24:47,NA:NA:NA,1487.9,1487926,1,17,10/14/23,10:16:47,33.37986,-105.2575,5150.5,1569.87,0.435,151.96,134,32.12,89.81,35.99,96.79,25.62,78.12,12.36,0.84,4735.55,1443.4,-0.94,-0.29,17.19,40.06,10.88,0.12,-9.72,0.08,0,0,0,300.69,90.06,0.44,
0:24:48,NA:NA:NA,1488.9,1488926,1,17,10/14/23,10:16:48,33.37986,-105.257492,5152.94,1570.62,0.299,151.96,134,32.12,89.81,35.99,96.79,25.63,78.13,12.36,0.84,4734.92,1443.2,-0.63,-0.19,17.56,39.69,10.06,0.14,-9.71,0.06,0,0,0,300.69,90.06,0.44,
0:24:49,NA:NA:NA,1489.9,1489926,1,17,10/14/23,10:16:49,33.37986,-105.257492,5155.26,1571.32,0.113,151.96,134,32.12,89.81,36.07,96.92,25.64,78.15,12.36,0.84,4735.24,1443.3,0.31,0.1,18,40.5,10.19,0.1,-9.73,0.07,0,0,0,300.69,90.06,0.44,
0:24:50,NA:NA:NA,1490.9,1490926,1,17,10/14/23,10:16:50,33.379856,-105.257492,5158.95,1572.45,0.101,151.96,134,32.16,89.89,36.07,96.92,25.64,78.15,12.36,0.84,4735.55,1443.4,0.32,0.1,18.69,40.06,10.5,0.11,-9.71,0.05,0,0,0,300.69,90.06,0.44,
0:24:51,NA:NA:NA,1491.9,1491926,1,17,10/14/23,10:16:51,33.379856,-105.257492,5160.77,1573,0.015,151.96,134,32.16,89.89,36.09,96.97,25.65,78.17,12.36,0.84,4734.92,1443.2,-0.63,-0.19,18.38,40.06,10.19,0.12,-9.71,0.04,0,0,0,300.69,90.06,0.44,
0:24:52,NA:NA:NA,1492.9,1492926,1,18,10/14/23,10:16:52,33.379856,-105.257484,5162.33,1573.48,0.022,151.96,127,32.19,89.94,36.09,96.97,25.66,78.19,12.36,0.84,4735.24,1443.3,0.31,0.1,17.56,39.38,11.25,0.12,-9.71,0.07,0,0,0,300.69,90.06,0.44,
0:24:53,NA:NA:NA,1493.9,1493926,1,18,10/14/23,10:16:53,33.37986,-105.257484,5162.17,1573.43,0.266,151.96,127,32.19,89.94,36.19,97.15,25.67,78.21,12.36,0.84,4734.92,1443.2,-0.31,-0.1,18.38,40.88,10.88,0.1,-9.73,0.06,0,0,0,300.69,90.06,0.44,
0:24:54,NA:NA:NA,1494.9,1494926,1,18,10/14/23,10:16:54,33.37986,-105.257484,5162.62,1573.57,0.089,151.96,127,32.19,89.94,36.04,96.88,25.68,78.22,12.36,0.84,4735.24,1443.3,0.31,0.1,17.56,39.69,10.19,0.12,-9.72,0.06,0,0,0,300.69,90.06,0.44,
0:24:55,NA:NA:NA,1495.9,1495926,1,17,10/14/23,10:16:55,33.37986,-105.257484,5163.95,1573.97,0.083,151.96,134,32.19,89.94,35.99,96.79,25.7,78.26,12.36,0.84,4734.92,1443.2,-0.31,-0.1,18,40.06,9.38,0.11,-9.73,0.08,0,0,0,300.69,90.06,0.44,
0:24:56,NA:NA:NA,1496.9,1496926,1,17,10/14/23,10:16:56,33.37986,-105.257484,5163.85,1573.94,0.199,151.96,134,32.21,89.98,35.77,96.38,25.7,78.26,12.36,0.84,4735.24,1443.3,0.31,0.1,18.38,40.06,9.38,0.12,-9.72,0.09,0,0,0,300.69,90.06,0.44,
0:24:57,NA:NA:NA,1497.9,1497926,1,17,10/14/23,10:16:57,33.37986,-105.257484,5162.4,1573.5,0.258,151.96,134,32.19,89.94,35.72,96.29,25.71,78.28,12.36,0.84,4734.92,1443.2,-0.31,-0.1,17.56,40.06,10.06,0.11,-9.71,0.08,0,0,0,300.69,90.06,0.44,
0:24:58,NA:NA:NA,1498.9,1498926,1,17,10/14/23,10:16:58,33.379856,-105.257484,5163.67,1573.89,0.253,151.96,134,32.24,90.02,35.64,96.16,25.72,78.3,12.36,0.84,4735.55,1443.4,0.63,0.19,17.19,39.69,10.88,0.11,-9.72,0.07,0,0.01,0,300.69,90.06,0.44,
0:24:59,NA:NA:NA,1499.9,1499926,1,17,10/14/23,10:16:59,33.379856,-105.257484,5163.41,1573.81,0.101,151.96,134,32.24,90.02,35.37,95.66,25.73,78.31,12.36,0.84,4735.24,1443.3,-0.32,-0.1,17.56,40.5,10.19,0.11,-9.75,0.07,0,0,0,300.69,90.06,0.44,
0:25:00,NA:NA:NA,1500.9,1500926,1,18,10/14/23,10:17:00,33.379856,-105.257484,5164.59,1574.17,0.102,151.96,127,32.28,90.11,35.1,95.17,25.74,78.33,12.36,0.84,4735.55,1443.4,0.32,0.1,18.69,40.5,10.5,0.11,-9.71,0.07,0,0,0,300.69,90.06,0.44,
0:25:01,NA:NA:NA,1501.9,1501926,1,18,10/14/23,10:17:01,33.37986,-105.257484,5165.14,1574.33,0.156,151.96,127,32.31,90.15,34.63,94.33,25.75,78.35,12.36,0.84,4736.5,1443.68,0.94,0.29,18.69,39.69,9.75,0.12,-9.71,0.08,0,0,0,300.69,90.06,0.44,
0:25:02,NA:NA:NA,1502.9,1502926,1,17,10/14/23,10:17:02,33.37986,-105.257484,5165.74,1574.52,0.486,151.96,129,32.26,90.07,34.31,93.76,25.76,78.37,12.36,0.84,4734.61,1443.11,-1.89,-0.58,17.56,40.06,9.69,0.11,-9.69,0.05,0,0,0,300.69,90.06,0.44,
0:25:03,NA:NA:NA,1503.9,1503926,1,16,10/14/23,10:17:03,33.37986,-105.257484,5166.53,1574.76,0.576,151.96,149,32.31,90.15,33.99,93.19,25.77,78.39,12.36,0.84,4735.55,1443.4,0.94,0.29,17.56,40.5,9.75,0.11,-9.72,0.05,0,0,0,300.69,90.06,0.44,
0:25:04,NA:NA:NA,1504.9,1504926,1,16,10/14/23,10:17:04,33.37986,-105.257484,5166.98,1574.9,0.329,151.96,138,32.31,90.15,33.72,92.7,25.78,78.4,12.36,0.84,4735.55,1443.4,0,0,18.69,40.5,9.75,0.1,-9.71,0.06,0,0,0,300.69,90.06,0.44,
0:25:05,NA:NA:NA,1505.9,1505926,1,18,10/14/23,10:17:05,33.37986,-105.257484,5166.15,1574.64,0.366,151.96,127,32.35,90.24,33.6,92.49,25.79,78.42,12.36,0.84,4734.92,1443.2,-0.63,-0.19,18.69,40.88,10.19,0.12,-9.71,0.06,0,0,0,300.69,90.06,0.44,
0:25:06,NA:NA:NA,1506.9,1506926,1,18,10/14/23,10:17:06,33.37986,-105.257484,5168.02,1575.21,0.503,151.96,127,32.28,90.11,33.31,91.96,25.79,78.42,12.36,0.84,4735.55,1443.4,0.63,0.19,17.19,39.69,10.5,0.12,-9.72,0.08,0,0,0,300.69,90.06,0.44,
0:25:07,NA:NA:NA,1507.9,1507926,1,18,10/14/23,10:17:07,33.379856,-105.257484,5168.16,1575.25,0.865,151.96,128,32.31,90.15,32.9,91.23,25.81,78.46,12.36,0.84,4734.61,1443.11,-0.94,-0.29,18.69,39.38,9.38,0.11,-9.72,0.06,0,0,0,300.69,90.06,0.44,
0:25:08,NA:NA:NA,1508.9,1508926,1,18,10/14/23,10:17:08,33.379856,-105.257484,5168.08,1575.23,0.437,151.96,128,32.31,90.15,32.74,90.93,25.82,78.48,12.36,0.84,4734.92,1443.2,0.32,0.1,17.19,39.69,10.19,0.1,-9.74,0.03,0,0,0,300.69,90.06,0.44,
0:25:09,NA:NA:NA,1509.9,1509926,1,18,10/14/23,10:17:09,33.379856,-105.257484,5169.3,1575.6,0.522,151.96,128,32.35,90.24,32.57,90.62,25.82,78.48,12.36,0.84,4735.24,1443.3,0.31,0.1,18,39.38,10.5,0.1,-9.73,0.03,0,0,0,300.69,90.06,0.44,
0:25:10,NA:NA:NA,1510.9,1510926,1,18,10/14/23,10:17:10,33.379856,-105.257484,5171.21,1576.19,0.466,151.96,128,32.4,90.32,32.59,90.67,25.83,78.49,12.36,0.84,4734.92,1443.2,-0.31,-0.1,19.06,40.88,9.75,0.13,-9.71,0.05,0,0,0,300.69,90.06,0.44,
0:25:11,NA:NA:NA,1511.9,1511926,1,18,10/14/23,10:17:11,33.37986,-105.257477,5172.7,1576.64,0.539,151.96,128,32.4,90.32,32.86,91.14,25.85,78.53,12.36,0.84,4735.87,1443.49,0.94,0.29,17.25,39,11,0.12,-9.71,0.05,0,0,0,300.69,90.06,0.44,
0:25:12,NA:NA:NA,1512.9,1512926,1,17,10/14/23,10:17:12,33.37986,-105.257469,5175.56,1577.51,0.431,151.96,135,32.4,90.32,33.12,91.62,25.86,78.55,12.36,0.84,4735.55,1443.4,-0.31,-0.1,18,40.06,10.19,0.1,-9.73,0.08,0,0,0,300.69,90.06,0.44,
0:25:13,NA:NA:NA,1513.9,1513926,1,17,10/14/23,10:17:13,33.379864,-105.257469,5174.55,1577.2,0.299,151.96,135,32.4,90.32,33.22,91.79,25.86,78.55,12.36,0.84,4735.24,1443.3,-0.32,-0.1,18,39.69,11,0.12,-9.73,0.05,0,0,0,300.69,90.06,0.44,
0:25:14,NA:NA:NA,1514.9,1514926,1,17,10/14/23,10:17:14,33.379864,-105.257469,5172.11,1576.46,0.007,151.96,135,32.43,90.37,33.36,92.05,25.88,78.58,12.36,0.84,4735.55,1443.4,0.32,0.1,17.56,40.06,10.19,0.11,-9.69,0.09,0,0,0,300.69,90.06,0.44,
0:25:15,NA:NA:NA,1515.9,1515926,1,16,10/14/23,10:17:15,33.379864,-105.257469,5172,1576.43,0.052,151.96,140,32.45,90.41,33.72,92.7,25.89,78.6,12.36,0.84,4735.87,1443.49,0.31,0.1,18,40.5,10.19,0.1,-9.71,0.03,0,0,0,300.69,90.06,0.44,
0:25:16,NA:NA:NA,1516.9,1516926,1,16,10/14/23,10:17:16,33.379868,-105.257469,5171.3,1576.21,0.079,151.96,140,32.43,90.37,33.89,93.01,25.9,78.62,12.36,0.84,4735.55,1443.4,-0.31,-0.1,17.56,40.06,9.38,0.12,-9.73,0.05,0,0,0,300.69,90.06,0.44,
0:25:17,NA:NA:NA,1517.9,1517926,1,17,10/14/23,10:17:17,33.379868,-105.257469,5171.48,1576.27,0.22,151.96,135,32.43,90.37,34.14,93.45,25.9,78.62,12.36,0.84,4736.18,1443.59,0.63,0.19,18,40.06,10.19,0.12,-9.71,0.07,0,0,0,300.69,90.06,0.44,
0:25:18,NA:NA:NA,1518.9,1518926,1,18,10/14/23,10:17:18,33.379864,-105.257469,5174.22,1577.1,0.222,151.96,126,32.47,90.45,34.19,93.54,25.92,78.66,12.36,0.84,4735.24,1443.3,-0.94,-0.29,18.38,40.5,9.75,0.12,-9.71,0.05,0,0,0,300.69,90.06,0.44,
0:25:19,NA:NA:NA,1519.9,1519926,1,18,10/14/23,10:17:19,33.379864,-105.257469,5174.11,1577.07,0.085,151.96,126,32.47,90.45,34.58,94.24,25.93,78.67,12.36,0.84,4736.81,1443.78,1.57,0.48,18,40.5,11,0.11,-9.71,0.06,0,0,0,300.69,90.06,0.44,
0:25:20,NA:NA:NA,1520.9,1520926,1,18,10/14/23,10:17:20,33.379868,-105.257462,5174.56,1577.21,0.22,151.96,128,32.5,90.5,35.02,95.04,25.94,78.69,12.36,0.84,4735.87,1443.49,-0.94,-0.29,18,39,10.5,0.11,-9.71,0.07,0,0,0,300.69,90.06,0.44,
0:25:21,NA:NA:NA,1521.9,1521926,1,17,10/14/23,10:17:21,33.379868,-105.257462,5174.42,1577.16,0.344,151.96,128,32.5,90.5,35.32,95.57,25.95,78.71,12.36,0.84,4735.24,1443.3,-0.63,-0.19,17.56,39,10.19,0.1,-9.71,0.08,0,0,0,300.69,90.06,0.44,
0:25:22,NA:NA:NA,1522.9,1522926,1,17,10/14/23,10:17:22,33.379875,-105.257462,5171.79,1576.36,0.49,151.96,128,32.52,90.54,35.62,96.11,25.95,78.71,12.36,0.84,4735.24,1443.3,0,0,16.88,39.38,10.56,0.09,-9.72,0.07,0,0,0,300.69,90.06,0.44,
0:25:23,NA:NA:NA,1523.9,1523926,1,18,10/14/23,10:17:23,33.379875,-105.257462,5168.98,1575.51,0.295,151.96,128,32.52,90.54,35.82,96.47,25.97,78.75,12.36,0.84,4736.18,1443.59,0.94,0.29,18.38,40.5,10.19,0.11,-9.72,0.09,0,0,0,300.69,90.06,0.44,
0:25:24,NA:NA:NA,1524.9,1524926,1,18,10/14/23,10:17:24,33.379879,-105.257462,5167.29,1574.99,0.314,151.96,128,32.55,90.58,35.87,96.56,25.98,78.76,12.36,0.84,4735.24,1443.3,-0.94,-0.29,17.56,39.69,9.38,0.12,-9.7,0.08,0,0,0,300.69,90.06,0.44,
0:25:25,NA:NA:NA,1525.9,1525926,1,17,10/14/23,10:17:25,33.379879,-105.257454,5166.28,1574.68,0.229,151.96,147,32.52,90.54,36.14,97.06,25.99,78.78,12.36,0.84,4735.87,1443.49,0.63,0.19,16.88,39.69,11.75,0.11,-9.72,0.06,0,0,0,300.69,90.06,0.44,
0:25:26,NA:NA:NA,1526.9,1526926,1,17,10/14/23,10:17:26,33.379879,-105.257454,5164.98,1574.29,0.447,151.96,147,32.55,90.58,36.42,97.56,25.99,78.78,12.36,0.84,4735.55,1443.4,-0.31,-0.1,18.38,39.69,10.19,0.12,-9.71,0.08,0,0,0,300.69,90.12,0.44,
0:25:27,NA:NA:NA,1527.9,1527926,1,17,10/14/23,10:17:27,33.379879,-105.257454,5164.8,1574.23,0.239,151.96,147,32.57,90.62,36.72,98.1,26.01,78.82,12.36,0.84,4736.5,1443.68,0.94,0.29,18.38,40.06,10.56,0.11,-9.71,0.08,0,0,0,300.69,90.12,0.44,
0:25:28,NA:NA:NA,1528.9,1528926,1,17,10/14/23,10:17:28,33.379879,-105.257454,5164.73,1574.21,0.535,151.96,147,32.55,90.58,37.26,99.06,26.02,78.84,12.36,0.84,4735.87,1443.49,-0.63,-0.19,18,39.69,11,0.12,-9.72,0.07,0,0,0,300.69,90.12,0.44,
0:25:29,NA:NA:NA,1529.9,1529926,1,17,10/14/23,10:17:29,33.379883,-105.257454,5163.54,1573.85,0.502,151.96,147,32.59,90.67,37.59,99.66,26.02,78.84,12.36,0.84,4735.87,1443.49,0,0,17.25,39.69,11.38,0.11,-9.74,0.09,0,0,0,300.69,90.12,0.44,
0:25:30,NA:NA:NA,1530.9,1530926,1,17,10/14/23,10:17:30,33.379883,-105.257454,5161.98,1573.37,0.486,151.96,147,32.59,90.67,37.82,100.08,26.03,78.85,12.36,0.84,4736.81,1443.78,0.94,0.29,18.69,40.06,10.56,0.11,-9.71,0.08,0,0,0,300.69,90.12,0.44,
0:25:31,NA:NA:NA,1531.9,1531926,1,17,10/14/23,10:17:31,33.379883,-105.257454,5161.76,1573.3,0.552,151.96,147,32.59,90.67,37.98,100.36,26.04,78.87,12.36,0.84,4737.13,1443.88,0.32,0.1,18,39.69,11,0.12,-9.74,0.06,0,-0.01,0,300.69,90.12,0.44,
0:25:32,NA:NA:NA,1532.9,1532926,1,17,10/14/23,10:17:32,33.379883,-105.257462,5160.35,1572.88,0.555,151.96,147,32.64,90.75,37.98,100.36,26.05,78.89,12.36,0.84,4735.87,1443.49,-1.26,-0.38,17.25,40.5,11,0.11,-9.71,0.05,0,0,0,300.69,90.12,0.44,
0:25:33,NA:NA:NA,1533.9,1533926,1,17,10/14/23,10:17:33,33.379883,-105.257462,5158.16,1572.21,0.525,151.96,147,32.64,90.75,37.8,100.03,26.06,78.91,12.36,0.84,4736.18,1443.59,0.32,0.1,18,39.38,9.88,0.12,-9.72,0.05,0,0,0,300.69,90.12,0.44,
0:25:34,NA:NA:NA,1534.9,1534926,1,16,10/14/23,10:17:34,33.379883,-105.257462,5158.43,1572.29,0.442,151.96,149,32.62,90.71,38.03,100.45,26.07,78.93,12.36,0.84,4735.55,1443.4,-0.63,-0.19,18,39.69,10.19,0.13,-9.7,0.06,0,0,0,300.69,90.06,0.5,
0:25:35,NA:NA:NA,1535.9,1535926,1,17,10/14/23,10:17:35,33.379883,-105.257462,5157.1,1571.89,0.567,151.96,147,32.64,90.75,38.11,100.59,26.08,78.94,12.36,0.84,4735.87,1443.49,0.31,0.1,19.06,39.38,9.5,0.12,-9.73,0.07,0,0,0,300.75,89.94,0.5,
0:25:36,NA:NA:NA,1536.9,1536926,1,17,10/14/23,10:17:36,33.379887,-105.257462,5156.05,1571.56,0.498,151.96,147,32.62,90.71,38.37,101.06,26.09,78.96,12.36,0.84,4735.55,1443.4,-0.31,-0.1,18.69,40.06,11,0.12,-9.7,0.07,0,0,0,300.75,89.94,0.5,
